id_in_round,period,iid,Tr_match,duration,ori_time,IP,round1_q1,round1_q2,round1_q3,round1_q4,round1_q5,round1_q6,round2_q1,round2_q2,round2_q3,round2_q4,round2_q5,round2_q6,info_aware,round3_q1,round3_q2,round3_q3,round3_q4,round3_q5,round3_q6,bulbs,cost_aware,weight_price,weight_life,weight_cost,weight_warmth,weight_hg1,weight_hg2,cost_attention,six_1,six_2,six_3,six_4,six_5,six_6,six_7,six_8,six_9,six_10,six_11,six_12,six_13,six_14,six_15,six_16,six_17,six_18,six_19,six_20,six_21,six_22,six_23,six_24,six_25,six_26,six_27,six_28,six_29,six_30,six_31,risk,income,age,gender,occupation,marriage,kids,degree,Tr,post_dummy,eng_prov,eng_town,follow_dummy,fresh_dummy,receive_type,in_use,recommend,high.WTP,price_aware,act_purchase,relation,act_label,act_Eemode,act_TVoff,act_lightoff,act_EEcar,factor_6_ordered,X,switch_1,switch_2,switch_3,info_Tr,belief.in.CC,men.resp.CC,impacts.CC,urgency.CC,civil.CC,habits.CC,purchase.CC,taxes.CC,coop.CC,standards.CC,test.1,test.2,test.3,self.1,self.2,self.3,belief.in.CC.1,men.resp.CC.1,impacts.CC.1,urgency.CC.1,civil.CC.1,habits.CC.1,purchase.CC.1,taxes.CC.1,coop.CC.1,standards.CC.1,pm_0,pm_0_max,pm_daylight,pm_hour,pm_365mean
35,3,35,W2R1,834,2007/4/17 20:48,36.63.1.54,1,1,-3,2,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,3,4,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,anhui,anqing,1,NA,1,1,9,NA,NA,1,8,1,1,1,1,1,NA,NA,26,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.08333333,23,12,17,54.02635023
36,3,36,W2R1,297,2007/4/17 17:51,36.248.249.202,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,5,2,1,1,2,1,4,3,3,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NOW,0,fujian,xiamen,1,NA,3,1,9,NA,NA,1,9,1,1,1,1,1,NA,NA,30,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.20833333,24,10.5,11,27.62145241
37,3,37,W2R1,466,2007/5/17 16:45,125.91.121.65,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,2,2,2,3,2,3,2,2,2,1,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,guangdong,guangzhou,1,NA,1,1,9,NA,NA,1,8,2,2,1,1,2,NA,NA,30,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.125,24,17,14,36.12130507
38,3,38,W2R1,375,2007/4/17 17:57,61.52.72.182,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,2,2,2,3,2,2,1,2,2,1,2,2,3,1,2,1,2,3,1,1,1,2,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,henan,zhengzhou,1,NA,-3,-3,10,NA,NA,1,9,1,2,1,2,1,NA,NA,6,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,5,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.75,74,42.3,31,80.96637828
39,3,39,W2R1,457,2007/5/17 22:26,222.71.129.204,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,3,3,3,2,2,2,1,2,4,2,2,2,1,1,2,2,3,2,2,3,3,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,shanghai,huangpu,1,NA,1,1,10,NA,NA,1,6,1,1,1,1,1,NA,NA,30,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.20833333,43,35.3,30,39.09936216
40,3,40,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shandong,jinan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,3,41,W2R1,570,2007/4/17 22:24,116.227.35.171,2,-3,1,-3,-3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,1,3,2,2,3,3,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,shanghai,zhangjiang,1,NA,2,1,7,NA,NA,1,7,1,1,1,1,1,NA,NA,10,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.95833333,27,19.8,27,39.08066409
42,3,42,W2R1,945,2007/9/17 16:15,112.87.13.226,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,2,1,3,3,3,2,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,2,2,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,shanghai,pudong,1,NA,1,1,10,NA,NA,2,-3,1,1,1,1,2,NA,NA,6,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.83333333,21,NA,NA,39.23861129
43,3,43,W2R1,819,2007/5/17 13:39,122.96.40.97,1,2,-3,-3,1,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,3,3,2,1,1,2,1,2,2,1,3,3,1,1,2,2,2,2,1,2,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,jiangsu,suzhou,1,NA,1,1,9,NA,NA,2,-3,2,1,1,2,2,NA,NA,22,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.04166667,35,27.1,25,43.14460223
44,3,44,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shanghai,baoshan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,3,45,W2R1,587,2007/5/17 17:50,180.107.51.205,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,0,jiangsu,suzhou,1,NA,1,1,11,NA,NA,1,8,1,1,1,1,1,NA,NA,30,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.04166667,35,27.1,29,43.14460223
46,3,46,W2R1,818,2007/4/17 20:11,118.125.61.123,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,4,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,3,2,2,3,3,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,sichuan,meishan,1,NA,-3,-3,10,NA,NA,1,5,1,2,2,1,1,NA,NA,30,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45833333,59,44,33,56.50753783
47,3,47,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,sichuan,chengdu,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,3,48,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,fujian,quanzhou,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,3,49,W2R1,549,2007/4/17 18:36,117.181.166.7,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,1,4,3,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,neimenggu,eerduosi,1,NA,1,1,11,NA,NA,1,10,1,1,2,1,1,NA,NA,30,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,41,23.5,41,25.21780166
50,3,50,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,jiangsu,nanjing,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,3,51,W2R1,410,2007/4/17 22:25,117.143.109.149,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,3,3,1,1,1,1,3,2,2,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,0,shanghai,xuhui,1,NA,1,1,9,NA,NA,1,7,1,1,1,1,1,NA,NA,30,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.95833333,27,19.8,27,39.08066409
52,3,52,W2R1,388,2007/5/17 5:51,27.46.135.35,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,guangdong,guangzhou,1,NA,1,1,11,NA,NA,1,11,1,1,1,1,1,NA,NA,30,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.125,24,17,24,36.12130507
53,3,53,W2R1,369,2007/5/17 6:38,110.82.233.220,1,1,-3,1,-3,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,fujian,xiamen,1,NA,1,1,11,NA,NA,1,9,1,1,1,1,1,NA,NA,30,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,6.9,6,27.61591224
54,3,54,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,beijing,tongzhou,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,3,55,W2R1,768,2007/4/17 18:40,117.136.46.66,1,2,-3,-3,1,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4,4,4,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,jiangsu,wuxi,1,NA,2,1,11,NA,NA,1,10,1,1,1,1,1,NA,NA,22,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.29166667,36,11.3,17,46.5296681
56,3,56,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,zhejiang,ningbo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,3,57,W2R1,328,2007/4/17 19:42,42.196.168.74,1,2,-3,-3,2,-3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,2,4,2,3,1,3,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,3,4,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,shanghai,hongkou,1,NA,1,1,9,NA,NA,1,6,1,2,1,1,1,NA,NA,18,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.95833333,27,19.8,22,39.08066409
58,3,58,W2R1,601,2007/4/17 17:50,61.190.205.114,2,-3,1,-3,-3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,2,4,2,2,2,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,3,4,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,anhui,chuzhou,1,NA,3,1,9,NA,NA,1,8,1,1,1,1,1,NA,NA,10,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.45833333,38,26,27,55.1840331
59,3,59,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,guangdong,shenzhen,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,3,60,W2R1,667,2007/4/17 17:59,123.117.164.7,1,2,-3,-3,2,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,4,4,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,beijing,shunyi,1,NA,2,1,10,NA,NA,1,9,1,1,1,1,2,NA,NA,18,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.125,59,49.9,42,72.83307039
61,3,61,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,sichuan,guangan,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,3,62,W2R1,454,2007/5/17 9:48,116.226.107.239,2,-3,1,-3,-3,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,2,3,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,shanghai,hongkou,1,NA,1,1,9,NA,NA,1,9,1,2,1,2,2,NA,NA,14,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.20833333,43,35.3,43,39.09936216
63,3,63,W2R1,1336,2007/5/17 12:13,58.210.93.18,2,-3,2,-3,-3,-3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,2,4,2,2,2,2,2,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,jiangsu,suzhou,1,NA,1,1,9,NA,NA,1,9,1,1,1,1,1,NA,NA,6,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.04166667,35,27.1,25,43.14460223
64,3,64,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,chongqing,dazu,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,3,65,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,fujian,xiamen,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,3,66,W2R1,739,2007/5/17 11:57,58.48.85.165,1,2,-3,-3,2,-3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,hubei,wuhan,1,NA,1,1,8,NA,NA,1,7,1,1,1,1,1,NA,NA,18,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.04166667,18,15.2,17,52.90395309
67,3,67,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shanghai,huangpu,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,3,68,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,guangdong,zhaoqing,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,3,69,W2R1,447,2007/4/17 21:27,124.236.164.237,2,-3,1,-3,-3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,4,2,1,2,1,1,2,2,1,2,2,1,3,2,2,1,1,2,1,1,2,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NOW,1,hebei,shijiazhuang,1,NA,1,1,7,NA,NA,1,9,1,1,1,1,2,NA,NA,14,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.08333333,95,52.2,56,105.5308645
70,3,70,W2R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOW,NA,shandong,zibo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
